id	lemma	context	index	label
d009.s014.t005	democracy	some @card@ % of respondent across the region pronounce themselves satisfy with how their country 's democracy work in practice , the same figure as last year but a big increase on the @card@ % in @card@ ( chart 3 ) .	16	['democracy%1:14:00::']
d009.s014.t006	practice	some @card@ % of respondent across the region pronounce themselves satisfy with how their country 's democracy work in practice , the same figure as last year but a big increase on the @card@ % in @card@ ( chart 3 ) .	19	['practice%1:04:00::']
d009.s014.t007	figure	some @card@ % of respondent across the region pronounce themselves satisfy with how their country 's democracy work in practice , the same figure as last year but a big increase on the @card@ % in @card@ ( chart 3 ) .	23	['figure%1:07:01::']
d009.s014.t008	year	some @card@ % of respondent across the region pronounce themselves satisfy with how their country 's democracy work in practice , the same figure as last year but a big increase on the @card@ % in @card@ ( chart 3 ) .	26	['year%1:28:01::']
d009.s014.t009	increase	some @card@ % of respondent across the region pronounce themselves satisfy with how their country 's democracy work in practice , the same figure as last year but a big increase on the @card@ % in @card@ ( chart 3 ) .	30	['increase%1:07:00::']
d009.s014.t011	chart	some @card@ % of respondent across the region pronounce themselves satisfy with how their country 's democracy work in practice , the same figure as last year but a big increase on the @card@ % in @card@ ( chart 3 ) .	38	['chart%1:10:00::']
d009.s015.t002	confidence	some @card@ % say they have confidence in their country 's Congress and @card@ % in their government , the same as last year in both case but up sharply from @card@ ( @card@ % and @card@ % respectively ) .	6	['confidence%1:26:02::']
d009.s015.t003	country	some @card@ % say they have confidence in their country 's Congress and @card@ % in their government , the same as last year in both case but up sharply from @card@ ( @card@ % and @card@ % respectively ) .	9	['country%1:14:00::']
d009.s015.t004	Congress	some @card@ % say they have confidence in their country 's Congress and @card@ % in their government , the same as last year in both case but up sharply from @card@ ( @card@ % and @card@ % respectively ) .	11	['congress%1:14:02::']
d009.s015.t006	government	some @card@ % say they have confidence in their country 's Congress and @card@ % in their government , the same as last year in both case but up sharply from @card@ ( @card@ % and @card@ % respectively ) .	17	['government%1:14:00::']
d009.s015.t007	year	some @card@ % say they have confidence in their country 's Congress and @card@ % in their government , the same as last year in both case but up sharply from @card@ ( @card@ % and @card@ % respectively ) .	23	['year%1:28:01::']
d009.s015.t008	case	some @card@ % say they have confidence in their country 's Congress and @card@ % in their government , the same as last year in both case but up sharply from @card@ ( @card@ % and @card@ % respectively ) .	26	['case%1:11:00::']
d009.s016.t001	decade	a decade ago economic woe in latin_america undermine support for democracy .	1	['decade%1:28:00::']
d009.s016.t002	woe	a decade ago economic woe in latin_america undermine support for democracy .	4	['woe%1:26:00::']
d009.s016.t003	latin_america	a decade ago economic woe in latin_america undermine support for democracy .	6	['latin_america%1:15:00::']
d009.s016.t004	support	a decade ago economic woe in latin_america undermine support for democracy .	8	['support%1:04:00::']
d009.s016.t005	democracy	a decade ago economic woe in latin_america undermine support for democracy .	10	['democracy%1:14:00::']
d009.s017.t001	world	that it have hold up during the world financial_crisis be probably because many Latin American country suffer only a brief recession and have enjoy a strong recovery .	7	['world%1:17:00::']
d009.s017.t003	country	that it have hold up during the world financial_crisis be probably because many Latin American country suffer only a brief recession and have enjoy a strong recovery .	15	['country%1:14:00::']
d009.s017.t004	recession	that it have hold up during the world financial_crisis be probably because many Latin American country suffer only a brief recession and have enjoy a strong recovery .	20	['recession%1:26:00::']
d009.s017.t005	recovery	that it have hold up during the world financial_crisis be probably because many Latin American country suffer only a brief recession and have enjoy a strong recovery .	26	['recovery%1:11:00::']
d009.s018.t001	addition	in addition , a strong social safety_net have help to shield the poor .	1	['addition%1:23:00::']
d009.s018.t002	safety_net	in addition , a strong social safety_net have help to shield the poor .	6	['safety_net%1:10:00::']
d009.s019.t001	united_nations	( the united_nations ' economic_commission_for_latin_america report this week that the proportion of latin_americans living in poverty rise only marginally in @card@ and have fall again this year , to @card@ % . -RRB-	2	['united_nations%1:14:00::']
d009.s019.t002	economic_commission_for_latin_america	( the united_nations ' economic_commission_for_latin_america report this week that the proportion of latin_americans living in poverty rise only marginally in @card@ and have fall again this year , to @card@ % . -RRB-	4	['economic_commission_for_latin_america%1:14:00::']
d009.s019.t003	week	( the united_nations ' economic_commission_for_latin_america report this week that the proportion of latin_americans living in poverty rise only marginally in @card@ and have fall again this year , to @card@ % . -RRB-	7	['week%1:28:02::']
d009.s019.t004	proportion	( the united_nations ' economic_commission_for_latin_america report this week that the proportion of latin_americans living in poverty rise only marginally in @card@ and have fall again this year , to @card@ % . -RRB-	10	['proportion%1:24:01::']
d009.s019.t006	poverty	( the united_nations ' economic_commission_for_latin_america report this week that the proportion of latin_americans living in poverty rise only marginally in @card@ and have fall again this year , to @card@ % . -RRB-	15	['poverty%1:26:00::']
d009.s019.t007	year	( the united_nations ' economic_commission_for_latin_america report this week that the proportion of latin_americans living in poverty rise only marginally in @card@ and have fall again this year , to @card@ % . -RRB-	26	['year%1:28:01::']
d009.s020.t001	mood	but the mood vary widely from country to country ( see chart 4 ) .	2	['mood%1:26:00::']
d009.s020.t002	country	but the mood vary widely from country to country ( see chart 4 ) .	6	['country%1:14:00::']
d009.s020.t003	country	but the mood vary widely from country to country ( see chart 4 ) .	8	['country%1:14:00::']
d009.s020.t004	chart	but the mood vary widely from country to country ( see chart 4 ) .	11	['chart%1:10:00::']
d009.s021.t001	Brazil	Brazil 's strong economic performance and the popularity of its outgoing president , luiz_incio_lula_da_silva , be reflect in a widely share sense of progress .	0	['brazil%1:15:00::']
d009.s021.t002	performance	Brazil 's strong economic performance and the popularity of its outgoing president , luiz_incio_lula_da_silva , be reflect in a widely share sense of progress .	4	['performance%1:22:00::']
